Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2015,YR2015,Romania,ROU,36.351,4.186788615,,94.3,3.700112058,,,,,41.38512795,96449761851,1.62,4317731472,69009.6,1.77729E+11,2.953674037,9600,21380,1.90182E+11,4.23631E+11,25.13404761,9.414147705,86,42.208032,5.1,30.09779474,3.25534816,74.91219512,73.3807343,1.451968796,116.0341126,9.2,109.2347139,,,5391416914,86.12489569,-0.470052228,19815616,5.3,25.3,0.1,,95.17481995,32.87624245,89.17204285,0.994530022,92.92756653,82.22223333,238400,18.93515078,,8,30.21523096,-0.494176791
2015,YR2015,Russian Federation,RUS,22.9874,3.873104487,,99.7,11.05201007,,,,,28.70338944,4.85704E+11,1.777,6852970000,8149304.6,1.36348E+12,-1.972719226,11780,23420,1.72523E+12,3.42861E+12,22.14872532,15.95212478,98,20.65595987,6.9,29.79405999,7.249735907,71.18341463,39.19658397,4.871514747,156.7665611,8.2,138.4996916,,,6903390000,8.798804045,0.192557947,144096870,0,13.3,,,100.2978516,24.47204767,99.07290649,0.988810003,102.1796188,81.11113333,17098250,10.64209481,,10.8,24.1750459,0.327692644
2015,YR2015,Rwanda,RWA,39.6864,23.99261646,,90.7,0.086198815,53.2,,,,13.23851056,3451961693,4.157,162083821,2700,8539424910,8.856861325,750,1770,8551017544,20126901465,24.25158044,15.32509351,96,31.98641915,,17.43473885,0.486213142,67.45,35.88063637,1.252583459,77.04779924,47.7,154.3954958,,1088439941,159199957,460.8458046,2.542700362,11369066,,,3,8.9,63.35086823,18.952485,139.6243591,1.026110053,37.85200882,73.33336667,26340,13.30064311,,6,12.64498239,2.760551881
2015,YR2015,Samoa,WSM,25.632,8.710141037,,,1.240245954,,75.77039521,,,28.37533374,437424621,4.029,26867532.32,1640.7,788307314.9,4.296880533,3960,5700,766248595.5,1103567865,,0.814942077,75,49.6534378,,17.51408952,4.235537277,72.73,54.54725485,,62.27850325,18.6,82.28402922,,93720001.22,131155762.3,68.37809187,0.668864133,193510,,,,,110.3240204,29.88498096,106.3727875,1.048089981,94.03806305,53.33336667,2840,23.56373156,,9,8.764536444,-0.566697245
2015,YR2015,San Marino,SMR,,0.020057836,,,,,,,,174.4526794,,,,10,1419394763,2.291503095,,,,,12.08620649,,84,146.9113316,,,-0.742698423,,,,110.0745371,2.2,,,,,554.5,0.993800751,33270,,,,,,43.04932893,,,,,60,17.89022298,,12.5,,1.178267503
2015,YR2015,Sao Tome and Principe,STP,96.9444,11.94616949,,,0.601687721,,,,,,241714644.5,4.477,27924059.14,550,316066072.3,3.911337989,1650,3820,329641153.5,762852024.1,,46.95713857,93,,,15.31847367,5.006138669,69.377,48.40759999,,92.7489069,23.1,157.5018663,,48950000.76,19980196.89,207.7489583,1.8787594,199439,,,0.8,,86.14948273,,105.2665863,1.016350031,82.49925232,65.55556667,960,,,7,2.856739242,3.257096533
2015,YR2015,Saudi Arabia,SAU,8.5584,2.619388553,,98,17.81940147,,,,,33.32117956,,2.507,8141026667,9770,6.5427E+11,4.106393864,23710,49900,7.52172E+11,1.58255E+12,34.17259867,0.787293715,98,37.79897452,,45.27246268,-16.90853418,74.651,57.80887868,13.32567233,166.4563349,9.1,92.34503348,,,295434400,14.75453484,2.558077449,31717676,,,,,,24.97212645,110.3930206,1.003550053,116.4622726,,2149690,3.334404555,,23.3,,2.82291429
2015,YR2015,Senegal,SEN,77.0754,14.28257673,,53.2,0.637241954,23.3,,,,22.6771945,6800442377,4.841,409166125.8,82681.6,17774766636,6.367043651,1310,2890,19152232449,42190979350,25.83330875,3.749574864,80,35.43314317,,23.58666432,1.06978462,66.747,46.1721955,1.209099171,102.6135684,49.4,108.2956845,,869400024.4,1757754462,75.72040721,2.808290362,14578450,,,0.4,16.1,59.66014862,19.19785289,84.93398285,,50.93555069,75.55556667,196710,15.77433605,,6,8.769875664,3.741506701
2015,YR2015,Serbia,SRB,16.3292,6.713852384,,,6.397117589,,,,,45.1772418,30260552577,1.46,2343139736,27195.3,39655958843,1.806059265,5960,14230,42306823364,1.00992E+11,18.6810264,,86,52.21852485,4.4,25.7972639,1.87289248,75.28780488,78.80782841,1.826086336,129.3835881,6.3,114.9742057,,301230011,3370435504,81.12717814,-0.494772574,7095383,6.6,25.9,0.1,,101.0108414,39.0083629,101.3429184,1.008820057,96.66960907,90,88360,22.35521329,,11.5,22.99414888,-0.291665657
2015,YR2015,Seychelles,SYC,61.7536,2.269725501,,,5.459274778,,,,,91.12849755,,2.31,105893597.2,337,1415998663,5.637314488,14160,22900,1322550452,2139614015,28.79458958,8.107838676,98,98.51849887,,15.7034876,0.898600987,74.29512195,99.29387906,1.314079694,156.0824612,14.8,77.5228689,,6780000.21,18424230.93,203.0847826,2.229795053,93419,,,,,108.7547226,33.03348566,104.3731079,1.049280047,81.44068909,65.55553333,460,28.79368939,,32,,3.01082827
2015,YR2015,Sierra Leone,SLE,118.3336,58.6518937,,,0.126883934,,,,,19.36254453,1558279902,4.561,252435829.4,26335.3,4218723875,-20.59877072,550,1570,3979817204,11226733104,15.5287737,0.006537046,78,47.44006727,,4.555925675,18.86476336,52.941,48.4032627,0.923453252,78.87713099,140.2,42.84384139,,944340026.9,48163694.6,99.36144361,2.181428721,7171909,,,1.6,,59.79026031,,116.0991287,0.979070008,39.05757904,63.33336667,72300,,,10,6.582212627,3.158554958
2015,YR2015,Singapore,SGP,3.6816,0.032613514,,99.7,8.207765834,,,,,178.3846085,,1.24,69774553125,164.714,3.08004E+11,2.976799316,53160,81040,2.94215E+11,4.48558E+11,25.35319302,52.21071166,95,151.0867904,,24.28802291,3.07195501,82.74390244,210.6056065,3.046712659,147.2259695,2.7,87.62251709,,,0,7806.77292,1.186376937,5535002,,,0.3,,,17.99710989,,,,,719,13.13977453,,2.5,,1.186376937
2015,YR2015,Sint Maarten (Dutch part),SXM,,0.080249666,,,,,,,,97.4008025,,,27770949.72,3.7,1253072626,0.4,29560,37920,1147588806,1472416198,17.29826126,,,90.56174766,,7.646009808,0.22717564,77.2195122,78.68259028,,,,,,,55117318.44,1141.911765,2.980223174,38825,,,,,,,,,,,34,,,,,2.980223174
2015,YR2015,Slovak Republic,SVK,24.396,2.197984389,,97,5.669455793,,,,3003.66422,91.87320492,,1.4,1520387926,19217.5,88636928905,5.215649803,17700,29230,96024226715,1.58539E+11,24.36729694,11.15859193,95,88.80327766,8.5,30.56540916,-0.216403221,76.56341463,166.9541148,1.114488089,122.8114558,6.2,92.35860409,,,2138338117,112.8031488,0.095033879,5423801,0.7,12.7,0.1,,95.96457672,40.74829148,98.49299622,1.004520059,90.98053741,86.66666667,49030,18.16182193,,26.5,,-0.110721648
2015,YR2015,Slovenia,SVN,4.1576,2.096596213,,,6.367726166,,,,3174.872585,77.14867826,,1.57,1730147099,12480,43107506024,2.210081607,22270,30650,45948067561,63252908627,19.16367796,7.007682486,94,69.14717844,9.6,28.02676657,1.005043485,80.77560976,143.2325961,0.930119532,113.6504025,2.6,95.95970196,,,399506454.6,102.4461092,0.075190689,2063531,0,13.9,0.1,,98.08544922,40.71666582,99.9498291,1.009690046,110.3240891,,20675,18.49388308,,6,,0.492566224
2015,YR2015,Solomon Islands,SLB,78.003,,,86.2,0.513982824,29.3,21.53514643,,,40.33008914,207462428.9,4.459,32222728.56,25266.2,1307082934,1.417020759,2130,2400,1282875631,1448473020,15.7561462,2.799395181,75,47.4808682,,,3.556069709,72.173,66.2544034,,70.41938725,22.7,94.36391826,,190029998.8,18587890.83,21.54816006,2.697834286,603133,,,,16.2,88.05918884,30.93151672,113.5938568,,,48.88886667,28900,25.75539057,,9,2.427819552,4.795002216
2015,YR2015,Somalia,SOM,104.2014,,,,0.047110993,,,,,19.46823804,2770590307,6.363,303000000,63637.5,5331761394,14.89530142,400,1080,5470283071,14858862411,,,46,74.77829005,,,1.646434723,55.92,,,42.2984343,134.3,92.3737221,,1260560059,0,21.99318392,2.745377141,13797204,,,0.1,,,,,,,20,637660,,,70,,4.062839381
2015,YR2015,South Africa,ZAF,69.5352,2.23397839,,,7.669937662,,150.7459736,,,27.71363841,1.24737E+11,2.484,1521139945,172320.9,3.4671E+11,1.321862237,6610,13390,3.65988E+11,7.41514E+11,18.63320666,7.405393889,86,29.01303773,,23.73230797,5.545528123,62.649,53.54708898,1.099182075,158.8829468,36.3,140.0047719,,1420270020,825253479.9,45.65726286,1.532242773,55386369,,,18.2,5.1,90.11048889,29.64725819,105.5703888,0.955309987,109.4440765,81.1111,1219090,25.0486927,,46,20.7157546,2.331377828
2015,YR2015,South Sudan,SSD,68.4536,10.35502745,,,0.18384314,,,,,36.65134928,,4.937,150000,71570,11997800760,-10.79336463,1090,1080,11669229567,11604302037,5.750756372,,53,28.8999999,,33.0945354,17.68933214,56.855,,10.56146145,27.05386827,97.9,,,1674829956,1138720000,16.95703163,1.511744126,10715657,,,1.9,,,,72.98990631,0.685389996,11.00998974,34.44446667,646883,,,14,,2.717832914
2015,YR2015,Spain,ESP,8.2238,2.735363172,,99.9,5.51794436,,,,2571.340962,33.62651843,,1.33,23037070821,185511.8,1.1956E+12,3.83517266,28450,34900,1.32128E+12,1.62071E+12,18.99627873,6.887358437,96,30.58612274,5.8,20.08695329,0.54555601,82.83170732,49.69262313,1.270823783,109.4186042,3.3,92.3405577,,,2673407399,92.95268592,-0.077588862,46444832,0.9,22.3,0.3,,103.3596802,,106.3639908,1.004529953,124.9606628,,505924,,,14,,0.219325483
2015,YR2015,Sri Lanka,LKA,21.2944,8.184271461,,,0.970910854,,,,,21.01310319,43925393891,2.213,679655644.2,21288.2,80604080689,5.007683305,3760,11270,78752855988,2.3628E+11,31.1813887,0.891656288,99,28.5456934,,27.16952619,0.649042285,76.316,36.57631195,2.553055,114.308452,8.7,110.0882088,,445010009.8,6999731475,338.8105278,0.919811027,20970000,,,0.1,,99.0514679,13.28491383,101.6614685,,,73.33333333,65610,12.37995191,,10,20.80022281,1.128174539
2015,YR2015,St. Kitts and Nevis,KNA,,0.99200081,,100,4.687133713,,,,,,,,128276604.8,110,958407222.2,0.716605531,17160,23160,878630051,1185686534,,23.28034578,95,,,22.70974663,-0.259353259,,36.72760303,,142.5873484,16.9,67.13254892,,,24305014.17,196.9384615,0.839385199,51204,,,,,107.9514771,34.26247909,108.3019638,0.992730021,107.8691025,56.66666667,260,19.61085512,,18.5,,0.65465642
2015,YR2015,St. Lucia,LCA,41.9872,2.16165473,,99.1,2.791253329,,,,,,529980934.5,1.473,152240176.1,207.7,1808079889,-1.360484662,8740,12410,1565236726,2222142777,,4.558693322,97,,,10.94032083,4.437674938,75.596,41.48046802,,104.8094637,21.9,112.8630779,,13760000.23,40500667.35,293.657377,0.461059798,179131,,,,,84.40228271,19.70475862,101.1423798,0.977559984,88.51898956,61.1111,620,18.7102516,,11,6.998934785,0.638226029
2015,YR2015,St. Martin (French part),MAF,,,,,,,,,,,,1.81,,12.4,,,,,,,,,,,,,,79.32195122,,,,,,,,,717.3,-0.425692392,35865,,,,,,,,,,,50,,,,,
2015,YR2015,St. Vincent and the Grenadines,VCT,51.2152,6.260453416,,98.7,2.290740826,,,,,,343937309.5,1.953,123879208,285.4,786554580.8,2.785222668,6980,11840,762054104.8,1292441929,,0,99,,,14.94937786,-0.734272745,72.095,48.31196833,,103.8690585,16.7,116.3441185,,13500000,41789924.87,279.8333333,0.24495088,109135,,,,,99.39427185,24.42956364,110.2202377,0.997340024,107.4255905,55.55556667,390,22.65953743,,10,11.57513248,1.046448674
2015,YR2015,Sudan,SDN,70.399,31.55645133,,,0.480940393,,,,,0.730366817,21401429541,4.594,1728373403,192099.3,84985132167,1.910176891,1920,4330,74575085610,1.68635E+11,37.05884844,,87,0.770629099,,16.07121074,14.02255744,64.429,14.91790349,2.655921816,71.81590856,65.9,178.5638118,,968150024.4,151392010.5,20.82598929,2.40720187,38902948,,,0.2,,59.24304962,10.31439658,73.14597321,0.934849977,45.62371063,51.1111,1878000,8.194438005,,36.5,10.65049262,3.013862647
2015,YR2015,Suriname,SUR,63.189,10.40822152,,90,4.864648366,,,,,,,2.494,183665852.7,152516.7,5126291451,-3.411096013,8890,17170,4971042996,9597718830,,10.81283568,76,,,27.25663717,4.854590609,71.249,71.78678847,,134.2157552,20.3,129.6198492,,15979999.54,6705559.504,3.584205128,1.053214747,559136,,,1.4,,89.56555176,,115.803627,1.134039998,77.46790314,62.22226667,163820,,,84,,1.003275087
2015,YR2015,Sweden,SWE,5.2108,1.449558382,,,3.999311639,,,,5102.785578,43.76676752,,1.85,10254328595,279800,5.05104E+11,4.489281588,58420,49500,5.72426E+11,4.85012E+11,24.42868979,18.12533574,98,39.95704699,8.2,22.15807176,2.121180245,82.20487805,55.12154339,1.066502053,129.4305347,2.9,92.4138947,,,3396671928,24.05826177,1.057454686,9799186,0.6,16.2,,,103.7717667,32.42515497,122.9374466,1.09107995,140.4367676,,528449.29,27.13684171,,7,,1.411616216
2015,YR2015,Switzerland,CHE,3.059,0.619280783,,,4.719648777,,,,2960.073389,62.39676988,,1.54,1.18752E+11,12519.1,7.0215E+11,1.657768711,87960,66830,7.28479E+11,5.53536E+11,24.68898067,27.05065024,94,50.72548459,7.8,24.4757091,-1.204191107,82.89756098,77.29791698,0.643890851,135.5130156,4.3,107.8572424,,,2516975789,209.5958526,1.138337152,8282396,0,14.7,0.2,,95.77346802,17.5431639,104.1841965,0.979340017,101.4737091,,41290.39,9.446872617,,10,,1.168186391
2015,YR2015,Syrian Arab Republic,SYR,40.4704,33.48873332,,,1.404090869,,,,,7.083633782,4419183536,2.94,,5220.8,17622064892,-3.187281297,1020,,18416751514,,,,53,36.91403094,,15.27251155,35.33900212,69.908,40.64222918,,79.52406813,41.6,154.2983157,,4898459961,,98.00909982,-3.886822642,17997411,,,0.1,,,,,,,47.77776667,185180,,,13.5,,-2.598077633
2015,YR2015,Tajikistan,TJK,54.4168,21.59057472,,98,0.579605995,,19.72962514,,,,5144065083,3.623,454012320,4218,8271454301,6.019303318,1260,3730,10654553516,31549266607,44.68945306,,97,,7.4,30.2202135,6.86625095,70.137,52.31244522,1.281982414,100.4136726,37.5,83.34620088,,410489990.2,2258643220,60.91230636,2.408602011,8454019,6.1,31.3,0.2,,101.0742493,,97.60878754,,,81.11113333,141380,,,11,12.2497876,2.734487668
2015,YR2015,Tanzania,TZA,120.295,26.74588573,,,0.227066833,,,,,17.10491135,18144771371,5.079,1506024896,480900,47378599025,6.160628774,980,2300,48965141489,1.15147E+11,32.7586922,0.81565034,95,23.65276888,,24.48735011,7.591364023,63.111,32.97480365,1.091369867,77.04656442,58.1,160.2160278,,2583340088,387768413,58.11993452,3.001067041,51482638,,,5.1,13.7,65.14202881,11.38312084,84.67946625,1.041129947,27.14003944,75.5556,947300,10.49249549,,29,5.602083447,5.2820042
2015,YR2015,Thailand,THA,47.57,8.872723648,,,3.841982798,,171.15853,,,67.63669027,1.32186E+11,1.538,8927579182,200610,4.01296E+11,3.134047249,5710,15010,3.92055E+11,1.03114E+12,22.35564064,23.90663374,99,57.20297188,7.5,36.17917733,0.722113573,76.091,103.9039875,1.426581859,149.8111512,10.8,100.5846212,,58669998.17,5894665233,134.4996359,0.402136059,68714519,0,7.2,1.3,,,20.54471087,100.6508636,0.953830004,120.6511688,85.55556667,513120,16.14061659,,31,6.734372232,1.98928888
2015,YR2015,Timor-Leste,TLS,35.8114,17.77754404,,,0.434675741,,,,,3.042408955,116733681.1,4.219,42995500,9281,1594410900,2.76107911,2200,5100,2632871639,6103032773,36.84010188,,70,56.8812594,,18.31443827,7.203979217,68.459,37.38057737,1.190536013,115.0770458,50.2,,,212289993.3,61586100,80.45016812,1.852811788,1196294,,,0.1,,100.0959473,92.77887149,128.213913,1.002279997,72.38722992,62.22223333,14870,36.07246764,,14,0.058456661,3.070876859
2015,YR2015,Togo,TGO,90.1494,24.37400299,,,0.249892061,,,,,35.84635669,1097348790,4.516,257860036.5,12240.7,4180866177,5.742868453,640,1440,4688315235,10577120514,32.22329522,0.430004077,75,57.81342734,5,15.59274967,3.479625824,59.927,80.05518135,1.674422895,66.2993479,75.9,113.1393194,,199470001.2,363741802.8,134.6416988,2.560999713,7323162,54.7,55.1,2.4,,,20.435461,128.0440063,,,65.55556667,56790,18.95427306,,10,3.262895309,3.868761057
2015,YR2015,Tonga,TON,15.438,16.8686027,,,1.190712416,,,,,16.96036539,184338819.8,3.678,6349155.28,89.5,437006227.2,1.171888256,4440,5830,447038248.7,588033122.3,25.39180504,,99,64.49106326,6.8,15.49235067,5.283368583,70.517,51.9443399,,72.92346772,12.4,98.64779439,,68400001.53,129278118.8,139.9722222,-0.240829044,100780,1.1,,,,,,116.3389664,1.01038003,100.8617935,47.77776667,750,,,16,7.277345576,-0.46784706
2015,YR2015,Trinidad and Tobago,TTO,31.976,1.044513667,,100,15.56557092,,,,,,,1.767,176829744.9,2302.9,25191551350,1.783567959,19030,27180,26074150562,37246463784,,0.138967082,89,,,39.28438502,-10.90582022,72.941,79.31627442,0.83320624,154.9537045,19.3,138.0078686,,,155202797.8,267.1212476,0.585143888,1370332,,,1.3,,,38.21131474,,,,56.66666667,5130,26.32809592,,11.5,,0.408966553
2015,YR2015,Tunisia,TUN,7.7406,9.206000292,,,2.726308867,,84.76556614,,,38.399796,27487161066,2.251,970521888.7,6950.8,45780128467,0.967703198,4190,10510,46872502136,1.17483E+11,21.73897551,7.785323062,98,48.84863751,7.8,24.89646702,4.213956031,75.922,74.91023103,2.26986516,130.5540392,17.2,104.2863638,,494739990.2,1971375773,71.96157956,1.049825167,11179951,0.1,15.2,0.1,,103.311409,,114.5549393,,88.22575378,76.66673333,163610,,,13,10.27032252,1.467989294
2015,YR2015,Turkiye,TUR,28.4326,6.868375345,,99,4.477175913,,77.13677961,,1651.36137,24.53127734,3.99949E+11,2.101,19263000000,216303,8.64317E+11,6.084486904,12030,25460,9.44503E+11,1.99974E+12,28.19920217,3.436024104,97,26.55726626,5.6,27.83434929,7.84491693,76.532,42.18372878,1.812848293,93.77284502,13,97.7100569,,2141260010,1395000000,102.0352806,1.669481585,78529413,0.2,14.3,,,92.23309326,30.53090642,103.027298,0.980279982,102.837738,82.22223333,785350,18.18078068,,11,25.98658879,2.397559996
2015,YR2015,Turkmenistan,TKM,25.2328,9.306538759,,,13.18890729,,,,,35.67546429,7003746694,2.93,3042968000,41270,35799714286,6.49999991,7030,12890,39142691113,71735322173,,,99,45.62446628,,54.29333035,-5.153297788,67.704,47.4864125,,140.909175,42.2,167.3219751,,22270000.46,16000000,11.84279148,1.794147571,5565283,,,,3.2,,,,,,33.33333333,488100,,,,,2.584240721
2015,YR2015,Turks and Caicos Islands,TCA,,0.495079983,,,,,,,,,,,-69888000,105.2,942070000,11.31483413,25530,24140,918532032.5,868617176.1,,,,,,9.665205346,0.623168365,,44.0519282,,,,64.76824356,,,6053000,37.87263158,1.704315955,35979,,,,,,,,,72.51441193,,950,,,,,2.077442972
2015,YR2015,Tuvalu,TUV,,15.91632653,,,0.90098205,,,,,,,,300000,10,36811659.53,10.41666667,5580,5740,61921103.98,63734094.6,,,94,,,7.015510204,3.20315928,,100.5116327,,59.46481665,26,,,49650001.53,1034516.483,369.9666667,1.141730416,11099,,,,,91.70124054,,99.79878998,1.069010019,82.84062195,37.77776667,30,,,,,2.721880571
2015,YR2015,Uganda,UGA,124.0568,23.53781298,,,0.123477949,34.7,20.15365114,,,12.87732531,9570705818,5.394,737652140.2,25441.6,32387183845,5.187859862,830,2090,31764484074,79794449796,23.04035667,2.297024347,79,24.81197302,,26.28067054,5.187859863,61.373,24.06816239,1.041162488,52.89740582,55.7,115.9482861,,1637079956,902157540.5,190.6315929,3.49774773,38225447,,,6,,53.77228928,11.57741099,102.6483994,,,72.22226667,241550,10.80177081,,27,1.991114226,6.050462505
2015,YR2015,Ukraine,UKR,25.4078,12.05937611,,,4.231515591,,85.19330289,,,52.59767951,1.17455E+11,1.506,-198000000,96570,91030959455,-9.772987213,2800,10590,1.19858E+11,4.5368E+11,15.93331603,8.038853512,56,55.20893679,10,21.72795774,38.88167976,71.1895122,83.09700398,3.251180763,142.0030379,9.5,83.58724924,,1449349976,8474000000,77.94720434,-0.26124968,45154036,0.1,,0.9,,,35.75839408,,,,91.1111,603550,20.45136542,,8,55.24321303,-0.126495181
2015,YR2015,United Arab Emirates,ARE,10.6356,0.74102594,,99.9,21.07764197,,,,,100.8705122,,1.541,8550901847,3173,3.58135E+11,5.060334864,42870,65220,3.97095E+11,6.04105E+11,25.63918757,5.301156276,99,74.35085088,,43.89387107,-15.44193528,77.285,157.4529402,,193.7034838,7.6,157.82947,,,,130.4265841,0.527292388,9262896,,,,,103.5202026,3.530407726,111.5427628,,,,98647.9,0.057734042,,8.3,,0.876904733
2015,YR2015,United Kingdom,GBR,15.4136,0.634452453,,,6.159448333,,,,2764.516671,27.18477355,,1.8,45333483122,31550,2.95657E+12,2.622596679,44730,41890,2.91243E+12,2.72769E+12,17.69118836,22.32275215,93,28.73147748,7.4,18.16519327,0.511374817,80.95609756,37.06496377,2.045503192,120.3319425,4.5,109.4397391,,,5003393486,269.1531393,0.792367506,65116219,0.1,,,,102.010498,32.7254585,101.9252701,1.016409993,124.5240021,,243610,24.7909273,,4.5,,1.108747983
2015,YR2015,United States,USA,23.0908,1.033933783,,99.1,15.56003496,,227.2095578,,6803.996607,12.46099316,,1.8435,5.11434E+11,3100950,1.8206E+13,2.706369582,56620,58180,1.81589E+13,1.86609E+13,21.20047568,21.38094103,92,15.35124034,5.3,18.58713204,1.000541633,78.6902439,20.97038696,3.477845166,119.1439209,6.8,100,,,6578000000,35.06332868,0.736217309,320738994,1.2,,0.4,,,19.09205998,100.2999115,1.005079985,97.65254974,,9831510,11.22900841,,5.6,,0.966674782
2015,YR2015,Uruguay,URY,59.4974,6.131441946,,99.9,1.946065231,,,,,22.47785125,,1.997,2673041339,19200,53274304222,0.370741265,15620,19290,53308826213,65812871478,19.7053904,14.74248765,96,22.85038956,5.6,25.44175806,9.016280624,77.369,32.24256093,1.820588136,151.390984,8.9,117.3336141,,23180000.31,90267058.23,19.49498914,0.339789877,3412013,0.1,,0.5,,103.5109863,30.44953406,111.0404816,,112.1294785,88.88886667,176220,18.50947757,,6.5,,0.445060184
2015,YR2015,Uzbekistan,UZB,23.79,29.22071857,,100,3.168481901,,,,,13.76629135,13444649271,2.491,1041199291,35494,86196265192,7.218773508,2740,6790,85736606794,2.12543E+11,26.3433389,,99,16.98421731,,22.52046082,10.50069951,70.928,24.2516308,,70.42874879,19.3,173.8409068,,450480011,4843179722,71.03699501,1.744258375,31298900,,,0.2,,98.24262238,19.64547187,99.93193054,0.987200022,91.84593964,51.11113333,448924,13.55775403,,5.5,8.991439365,1.547412369
2015,YR2015,Vanuatu,VUT,50.6798,22.4211306,,,0.516361278,,,,,46.03361914,256793136.3,3.898,31021245.77,4423,730870581.7,0.371578452,2820,2880,765870400.8,781840052.7,32.89980793,,76,67.01357068,,9.923798285,5.858486741,69.869,55.55019044,,64.47755689,28.2,97.31275526,,183960006.7,104193106.7,22.24183757,2.706626339,271128,,,,,,20.93477284,109.2918701,0.98793,54.20476913,45.55556667,12190,16.90670876,,35,1.944785551,3.107969934
2015,YR2015,"Venezuela, RB",VEN,86.3302,,,99.3,5.422875575,,,,,,1.67206E+11,2.34,2956000000,466830,,,,,,,,,92,,,,,72.584,,0.941375969,96.71458807,19.1,218.9207337,,36590000.15,161000000,34.10444646,0.129244523,30081827,,33.1,0.5,,96.11708832,,100.9366684,1.018300056,91.02732086,82.22223333,912050,,,186,70.09353661,0.140590262
2015,YR2015,Vietnam,VNM,32.9818,,,,2.380847445,75.7,,,,,77831785089,2.014,11800000000,140618.6,2.39257E+11,6.99,2460,7170,2.28403E+11,6.64724E+11,,36.36831288,97,,,,-1.718944427,75.11,136.9551062,2.361155697,129.8315152,21.8,131.4520467,,3167239990,13000000000,295.7310448,1.044781055,92677082,,,0.4,14.1,105.1644592,,109.8869934,,,82.22223333,331230,,,20,3.817995398,3.118852298
